professor,department,Quality,Difficulty,aspect,sentiment
Ken Miller ,Government department,4.0,3.0,practical_sessions,positive
Ken Miller ,Government department,5.0,2.0,explanation_clarity,positive
Ken Miller ,Government department,5.0,2.0,doubt_solving,positive
Ken Miller ,Government department,5.0,2.0,practical_sessions,positive
Ken Miller ,Government department,5.0,2.0,faculty_availability,positive
Ken Miller ,Government department,5.0,2.0,subject_difficulty,positive
Ken Miller ,Government department,4.0,3.0,doubt_solving,positive
Ken Miller ,Government department,4.0,3.0,practical_sessions,positive
Ken Miller ,Government department,3.0,4.0,study_material,positive
Ken Miller ,Government department,4.5,3.0,explanation_clarity,positive
Ken Miller ,Government department,5.0,4.0,explanation_clarity,positive
Ken Miller ,Government department,5.0,4.0,doubt_solving,positive
Ken Miller ,Government department,5.0,4.0,practical_sessions,positive
Ken Miller ,Government department,5.0,4.0,faculty_availability,positive
Ken Miller ,Government department,5.0,4.0,subject_difficulty,positive
Ken Miller ,Government department,4.5,4.0,doubt_solving,positive
Ken Miller ,Government department,4.5,4.0,faculty_availability,positive
Ken Miller ,Government department,4.5,4.0,subject_difficulty,positive
Ken Miller ,Government department,5.0,1.0,doubt_solving,positive
Ken Miller ,Government department,5.0,1.0,faculty_availability,positive
Ken Miller ,Government department,5.0,1.0,subject_difficulty,positive
Ken Miller ,Government department,5.0,3.0,study_material,positive
Ken Miller ,Government department,4.0,3.0,doubt_solving,positive
Ken Miller ,Government department,4.5,4.0,practical_sessions,positive
Ken Miller ,Government department,4.5,4.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,faculty_availability,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,4.0,4.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,4.0,4.0,study_material,positive
Carlos Gonzales ,Modern Languages department,4.0,4.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,4.0,4.0,faculty_availability,positive
Carlos Gonzales ,Modern Languages department,4.0,2.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,4.0,2.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,4.0,2.0,faculty_availability,positive
Carlos Gonzales ,Modern Languages department,5.0,2.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,5.0,2.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,5.0,2.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,explanation_clarity,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,faculty_availability,positive
Carlos Gonzales ,Modern Languages department,5.0,3.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,3.0,2.0,explanation_clarity,negative
Carlos Gonzales ,Modern Languages department,3.0,2.0,practical_sessions,negative
Carlos Gonzales ,Modern Languages department,3.0,2.0,subject_difficulty,negative
Carlos Gonzales ,Modern Languages department,3.0,1.0,explanation_clarity,positive
Carlos Gonzales ,Modern Languages department,3.5,2.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,3.5,2.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,1.0,4.0,explanation_clarity,positive
Carlos Gonzales ,Modern Languages department,2.0,1.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,3.0,3.0,teaching_pace,neutral
Carlos Gonzales ,Modern Languages department,3.0,3.0,practical_sessions,neutral
Carlos Gonzales ,Modern Languages department,3.0,3.0,subject_difficulty,neutral
Carlos Gonzales ,Modern Languages department,1.0,4.0,study_material,negative
Carlos Gonzales ,Modern Languages department,4.0,2.0,study_material,positive
Carlos Gonzales ,Modern Languages department,4.0,2.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,4.5,1.0,study_material,positive
Carlos Gonzales ,Modern Languages department,3.5,2.0,explanation_clarity,neutral
Carlos Gonzales ,Modern Languages department,3.5,2.0,practical_sessions,neutral
Carlos Gonzales ,Modern Languages department,3.5,2.0,subject_difficulty,neutral
Carlos Gonzales ,Modern Languages department,3.5,3.0,doubt_solving,negative
Carlos Gonzales ,Modern Languages department,3.5,3.0,faculty_availability,neutral
Carlos Gonzales ,Modern Languages department,3.0,4.0,doubt_solving,positive
Carlos Gonzales ,Modern Languages department,3.0,4.0,practical_sessions,positive
Carlos Gonzales ,Modern Languages department,3.0,4.0,faculty_availability,positive
Carlos Gonzales ,Modern Languages department,3.0,4.0,subject_difficulty,positive
Carlos Gonzales ,Modern Languages department,3.0,2.0,subject_difficulty,neutral
Thomas Schur ,Literature department,5.0,4.0,faculty_availability,positive
Thomas Schur ,Literature department,5.0,1.0,explanation_clarity,positive
Thomas Schur ,Literature department,5.0,1.0,doubt_solving,positive
Thomas Schur ,Literature department,5.0,1.0,subject_difficulty,positive
Thomas Schur ,Literature department,4.0,2.0,explanation_clarity,positive
Thomas Schur ,Literature department,4.0,2.0,doubt_solving,positive
Thomas Schur ,Literature department,4.0,1.0,doubt_solving,positive
Thomas Schur ,Literature department,4.0,1.0,faculty_availability,positive
Thomas Schur ,Literature department,5.0,2.0,study_material,positive
Thomas Schur ,Literature department,5.0,2.0,practical_sessions,positive
Thomas Schur ,Literature department,5.0,1.0,study_material,positive
Thomas Schur ,Literature department,5.0,1.0,practical_sessions,positive
Thomas Schur ,Literature department,5.0,1.0,subject_difficulty,positive
Thomas Schur ,Literature department,5.0,4.0,subject_difficulty,positive
Thomas Schur ,Literature department,3.0,4.0,doubt_solving,positive
Thomas Schur ,Literature department,3.0,4.0,faculty_availability,positive
Thomas Schur ,Literature department,4.0,5.0,doubt_solving,positive
Thomas Schur ,Literature department,4.0,5.0,faculty_availability,positive
Thomas Schur ,Literature department,3.0,2.0,study_material,positive
Thomas Schur ,Literature department,3.0,2.0,subject_difficulty,positive
Thomas Schur ,Literature department,4.0,1.0,subject_difficulty,negative
Thomas Schur ,Literature department,5.0,2.0,explanation_clarity,positive
Thomas Schur ,Literature department,5.0,2.0,doubt_solving,positive
Thomas Schur ,Literature department,5.0,2.0,faculty_availability,positive
Thomas Schur ,Literature department,4.0,2.0,explanation_clarity,positive
Thomas Schur ,Literature department,4.0,2.0,doubt_solving,positive
Thomas Schur ,Literature department,4.0,2.0,study_material,positive
Thomas Schur ,Literature department,4.0,2.0,practical_sessions,positive
Thomas Schur ,Literature department,4.0,2.0,faculty_availability,positive
Thomas Schur ,Literature department,5.0,3.0,doubt_solving,positive
Thomas Schur ,Literature department,5.0,3.0,faculty_availability,positive
Thomas Schur ,Literature department,5.0,3.0,subject_difficulty,positive
Thomas Schur ,Literature department,4.5,3.0,doubt_solving,positive
Thomas Schur ,Literature department,4.5,3.0,study_material,positive
Thomas Schur ,Literature department,4.5,3.0,practical_sessions,positive
Thomas Schur ,Literature department,4.5,3.0,subject_difficulty,positive
Sarah Cannon ,Mathematics department,5.0,2.0,teaching_pace,positive
Sarah Cannon ,Mathematics department,5.0,2.0,study_material,positive
Sarah Cannon ,Mathematics department,5.0,2.0,subject_difficulty,positive
Sarah Cannon ,Mathematics department,5.0,3.0,explanation_clarity,positive
Sarah Cannon ,Mathematics department,5.0,3.0,doubt_solving,positive
Sarah Cannon ,Mathematics department,5.0,3.0,study_material,positive
Sarah Cannon ,Mathematics department,5.0,3.0,faculty_availability,positive
Sarah Cannon ,Mathematics department,5.0,5.0,explanation_clarity,negative
Sarah Cannon ,Mathematics department,5.0,5.0,subject_difficulty,negative
Sarah Cannon ,Mathematics department,5.0,3.0,explanation_clarity,positive
Sarah Cannon ,Mathematics department,5.0,3.0,doubt_solving,positive
Sarah Cannon ,Mathematics department,5.0,3.0,subject_difficulty,positive
Bhaven Mistry ,Mathematics department,3.0,2.0,doubt_solving,negative
Bhaven Mistry ,Mathematics department,3.0,2.0,faculty_availability,negative
Bhaven Mistry ,Mathematics department,5.0,1.0,practical_sessions,positive
Bhaven Mistry ,Mathematics department,5.0,1.0,practical_sessions,positive
Bhaven Mistry ,Mathematics department,5.0,1.0,subject_difficulty,positive
Bhaven Mistry ,Mathematics department,4.0,2.0,explanation_clarity,positive
Bhaven Mistry ,Mathematics department,4.0,2.0,teaching_pace,positive
Bhaven Mistry ,Mathematics department,4.0,2.0,subject_difficulty,positive
Yong Kim ,Economics department,4.0,4.0,explanation_clarity,negative
Yong Kim ,Economics department,4.0,4.0,teaching_pace,positive
Yong Kim ,Economics department,4.0,4.0,practical_sessions,negative
Yong Kim ,Economics department,4.0,4.0,explanation_clarity,positive
Yong Kim ,Economics department,4.0,4.0,subject_difficulty,positive
Yong Kim ,Economics department,5.0,2.0,doubt_solving,positive
Yong Kim ,Economics department,5.0,2.0,study_material,positive
Yong Kim ,Economics department,5.0,2.0,practical_sessions,positive
Yong Kim ,Economics department,5.0,2.0,faculty_availability,positive
Yong Kim ,Economics department,5.0,3.0,explanation_clarity,positive
Yong Kim ,Economics department,5.0,3.0,doubt_solving,positive
Yong Kim ,Economics department,5.0,3.0,study_material,positive
Yong Kim ,Economics department,5.0,3.0,practical_sessions,positive
Yong Kim ,Economics department,5.0,3.0,subject_difficulty,positive
Yong Kim ,Economics department,5.0,3.0,explanation_clarity,positive
Yong Kim ,Economics department,5.0,3.0,study_material,positive
Yong Kim ,Economics department,5.0,3.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,practical_sessions,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,4.0,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,4.0,3.0,teaching_pace,positive
Gary Gilbert ,Religious Studies department,4.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,4.0,3.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,practical_sessions,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,2.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,2.0,3.0,explanation_clarity,negative
Gary Gilbert ,Religious Studies department,2.0,3.0,subject_difficulty,negative
Gary Gilbert ,Religious Studies department,5.0,3.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,4.0,3.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,explanation_clarity,neutral
Gary Gilbert ,Religious Studies department,5.0,4.0,practical_sessions,neutral
Gary Gilbert ,Religious Studies department,5.0,4.0,subject_difficulty,neutral
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,3.0,3.0,teaching_pace,negative
Gary Gilbert ,Religious Studies department,3.0,3.0,practical_sessions,negative
Gary Gilbert ,Religious Studies department,3.0,3.0,subject_difficulty,negative
Gary Gilbert ,Religious Studies department,5.0,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,practical_sessions,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,4.0,3.0,explanation_clarity,neutral
Gary Gilbert ,Religious Studies department,4.0,3.0,study_material,neutral
Gary Gilbert ,Religious Studies department,5.0,4.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,5.0,4.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,4.5,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,4.5,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,4.5,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,4.5,3.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,3.0,3.0,explanation_clarity,negative
Gary Gilbert ,Religious Studies department,3.0,3.0,study_material,negative
Gary Gilbert ,Religious Studies department,3.0,3.0,practical_sessions,negative
Gary Gilbert ,Religious Studies department,3.0,3.0,subject_difficulty,negative
Gary Gilbert ,Religious Studies department,5.0,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,practical_sessions,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,explanation_clarity,negative
Gary Gilbert ,Religious Studies department,5.0,3.0,faculty_availability,negative
Gary Gilbert ,Religious Studies department,5.0,3.0,subject_difficulty,negative
Gary Gilbert ,Religious Studies department,3.5,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,4.0,4.0,study_material,negative
Gary Gilbert ,Religious Studies department,5.0,1.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,4.0,4.0,explanation_clarity,neutral
Gary Gilbert ,Religious Studies department,4.0,4.0,study_material,neutral
Gary Gilbert ,Religious Studies department,4.0,4.0,practical_sessions,neutral
Gary Gilbert ,Religious Studies department,4.0,4.0,subject_difficulty,neutral
Gary Gilbert ,Religious Studies department,4.5,3.0,explanation_clarity,positive
Gary Gilbert ,Religious Studies department,4.5,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,4.0,4.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,subject_difficulty,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,2.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,2.0,study_material,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,doubt_solving,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,practical_sessions,positive
Gary Gilbert ,Religious Studies department,5.0,3.0,faculty_availability,positive
Gary Gilbert ,Religious Studies department,4.0,2.0,study_material,positive
Gary Gilbert ,Religious Studies department,4.0,2.0,practical_sessions,positive
Michael Fortner ,Government department,5.0,3.0,doubt_solving,positive
Michael Fortner ,Government department,5.0,3.0,doubt_solving,positive
Michael Fortner ,Government department,5.0,3.0,study_material,positive
Michael Fortner ,Government department,5.0,3.0,subject_difficulty,positive
Michael Fortner ,Government department,5.0,3.0,doubt_solving,positive
Michael Fortner ,Government department,4.0,2.0,doubt_solving,positive
Michael Fortner ,Government department,4.0,2.0,practical_sessions,positive
Michael Fortner ,Government department,4.0,2.0,faculty_availability,positive
Mark Blitz ,Government department,2.0,2.0,explanation_clarity,negative
Mark Blitz ,Government department,2.0,2.0,study_material,negative
Mark Blitz ,Government department,2.0,2.0,subject_difficulty,negative
Mark Blitz ,Government department,2.0,3.0,explanation_clarity,negative
Mark Blitz ,Government department,2.0,3.0,doubt_solving,negative
Mark Blitz ,Government department,2.0,3.0,explanation_clarity,neutral
Mark Blitz ,Government department,2.0,3.0,study_material,negative
Mark Blitz ,Government department,2.0,3.0,practical_sessions,neutral
Mark Blitz ,Government department,2.0,3.0,subject_difficulty,neutral
Mark Blitz ,Government department,3.0,3.0,explanation_clarity,neutral
Mark Blitz ,Government department,3.0,3.0,study_material,neutral
Mark Blitz ,Government department,3.0,3.0,practical_sessions,neutral
Mark Blitz ,Government department,3.0,4.0,explanation_clarity,negative
Mark Blitz ,Government department,3.0,4.0,study_material,negative
Mark Blitz ,Government department,3.0,4.0,subject_difficulty,negative
Mark Blitz ,Government department,1.0,2.0,explanation_clarity,negative
Mark Blitz ,Government department,1.0,2.0,study_material,negative
Mark Blitz ,Government department,3.5,3.0,study_material,positive
Mark Blitz ,Government department,3.5,1.0,study_material,positive
Mark Blitz ,Government department,3.5,1.0,practical_sessions,positive
Mark Blitz ,Government department,3.5,1.0,subject_difficulty,positive
Mark Blitz ,Government department,5.0,2.0,explanation_clarity,neutral
Mark Blitz ,Government department,3.0,3.0,explanation_clarity,negative
Mark Blitz ,Government department,3.5,1.0,explanation_clarity,negative
Mark Blitz ,Government department,3.5,1.0,doubt_solving,neutral
Mark Blitz ,Government department,3.5,1.0,practical_sessions,negative
Mark Blitz ,Government department,3.5,1.0,subject_difficulty,negative
Mark Blitz ,Government department,5.0,4.0,explanation_clarity,positive
Mark Blitz ,Government department,5.0,4.0,subject_difficulty,positive
Mark Blitz ,Government department,5.0,3.0,explanation_clarity,positive
Mark Blitz ,Government department,5.0,3.0,doubt_solving,positive
Mark Blitz ,Government department,5.0,3.0,study_material,positive
Mark Blitz ,Government department,5.0,3.0,practical_sessions,positive
Mark Blitz ,Government department,5.0,3.0,faculty_availability,positive
Mark Blitz ,Government department,4.0,3.0,doubt_solving,positive
Mark Blitz ,Government department,4.0,3.0,study_material,negative
Mark Blitz ,Government department,4.0,3.0,practical_sessions,negative
Mark Blitz ,Government department,4.0,3.0,subject_difficulty,negative
Mark Blitz ,Government department,3.5,5.0,explanation_clarity,positive
Mark Blitz ,Government department,2.5,5.0,subject_difficulty,negative
Mark Blitz ,Government department,3.0,4.0,study_material,positive
Mark Blitz ,Government department,3.0,4.0,subject_difficulty,positive
Derik Smith ,Literature department,5.0,3.0,doubt_solving,positive
Derik Smith ,Literature department,5.0,3.0,study_material,positive
Derik Smith ,Literature department,5.0,3.0,faculty_availability,positive
Derik Smith ,Literature department,4.0,4.0,explanation_clarity,negative
Derik Smith ,Literature department,4.0,4.0,study_material,negative
Derik Smith ,Literature department,4.0,4.0,practical_sessions,negative
Derik Smith ,Literature department,4.0,4.0,subject_difficulty,negative
Derik Smith ,Literature department,5.0,2.0,study_material,positive
Derik Smith ,Literature department,5.0,2.0,practical_sessions,positive
Derik Smith ,Literature department,5.0,2.0,practical_sessions,positive
Derik Smith ,Literature department,5.0,2.0,explanation_clarity,positive
Derik Smith ,Literature department,5.0,3.0,explanation_clarity,positive
Derik Smith ,Literature department,5.0,2.0,doubt_solving,positive
Derik Smith ,Literature department,5.0,3.0,study_material,positive
Derik Smith ,Literature department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,1.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,1.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,1.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,4.0,3.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,3.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,3.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,3.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,3.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,4.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,4.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,4.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,4.0,faculty_availability,positive
Robert Valenza ,Mathematics department,5.0,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,2.0,faculty_availability,positive
Robert Valenza ,Mathematics department,5.0,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,3.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,3.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,3.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,3.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,3.0,faculty_availability,positive
Robert Valenza ,Mathematics department,5.0,3.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,3.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,3.0,faculty_availability,positive
Robert Valenza ,Mathematics department,5.0,1.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,1.0,study_material,positive
Robert Valenza ,Mathematics department,2.5,2.0,study_material,negative
Robert Valenza ,Mathematics department,4.5,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,4.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,4.0,2.0,study_material,positive
Robert Valenza ,Mathematics department,4.0,2.0,practical_sessions,negative
Robert Valenza ,Mathematics department,4.5,2.0,study_material,positive
Robert Valenza ,Mathematics department,3.5,1.0,teaching_pace,neutral
Robert Valenza ,Mathematics department,3.5,1.0,doubt_solving,neutral
Robert Valenza ,Mathematics department,3.5,1.0,practical_sessions,neutral
Robert Valenza ,Mathematics department,3.5,1.0,faculty_availability,neutral
Robert Valenza ,Mathematics department,3.5,1.0,subject_difficulty,neutral
Robert Valenza ,Mathematics department,5.0,1.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,1.0,teaching_pace,positive
Robert Valenza ,Mathematics department,5.0,1.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,1.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,1.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,1.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,1.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,1.0,practical_sessions,positive
Robert Valenza ,Mathematics department,4.0,2.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,4.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,4.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,4.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,4.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,4.0,faculty_availability,positive
Robert Valenza ,Mathematics department,5.0,1.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,1.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,4.5,3.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,1.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,3.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,3.0,faculty_availability,positive
Robert Valenza ,Mathematics department,5.0,3.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,4.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,4.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,3.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,3.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,3.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,4.5,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,2.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,2.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,2.0,teaching_pace,positive
Robert Valenza ,Mathematics department,4.5,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,4.5,2.0,study_material,positive
Robert Valenza ,Mathematics department,4.5,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,4.5,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,3.0,2.0,subject_difficulty,neutral
Robert Valenza ,Mathematics department,4.5,3.0,study_material,positive
Robert Valenza ,Mathematics department,4.5,3.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,2.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,2.0,3.0,study_material,negative
Robert Valenza ,Mathematics department,2.0,3.0,subject_difficulty,negative
Robert Valenza ,Mathematics department,5.0,1.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,explanation_clarity,positive
Robert Valenza ,Mathematics department,5.0,1.0,study_material,positive
Robert Valenza ,Mathematics department,4.5,1.0,doubt_solving,negative
Robert Valenza ,Mathematics department,4.5,1.0,subject_difficulty,negative
Robert Valenza ,Mathematics department,5.0,4.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,4.0,study_material,positive
Robert Valenza ,Mathematics department,5.0,4.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,2.0,doubt_solving,negative
Robert Valenza ,Mathematics department,5.0,2.0,study_material,negative
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,2.0,2.0,explanation_clarity,negative
Robert Valenza ,Mathematics department,4.5,1.0,study_material,positive
Robert Valenza ,Mathematics department,4.5,1.0,subject_difficulty,positive
Robert Valenza ,Mathematics department,5.0,2.0,doubt_solving,positive
Robert Valenza ,Mathematics department,5.0,2.0,practical_sessions,positive
Robert Valenza ,Mathematics department,5.0,1.0,subject_difficulty,negative
Robert Valenza ,Mathematics department,5.0,1.0,doubt_solving,positive
James Higdon ,Physics department,5.0,3.0,explanation_clarity,neutral
James Higdon ,Physics department,5.0,3.0,doubt_solving,neutral
James Higdon ,Physics department,5.0,3.0,faculty_availability,neutral
James Higdon ,Physics department,5.0,3.0,subject_difficulty,neutral
James Higdon ,Physics department,1.0,3.0,explanation_clarity,negative
James Higdon ,Physics department,1.0,3.0,doubt_solving,negative
James Higdon ,Physics department,1.0,3.0,study_material,negative
James Higdon ,Physics department,1.0,3.0,practical_sessions,negative
James Higdon ,Physics department,1.0,3.0,subject_difficulty,negative
James Higdon ,Physics department,5.0,3.0,explanation_clarity,positive
James Higdon ,Physics department,5.0,3.0,doubt_solving,positive
James Higdon ,Physics department,5.0,3.0,study_material,positive
James Higdon ,Physics department,5.0,3.0,practical_sessions,positive
James Higdon ,Physics department,1.0,4.0,explanation_clarity,negative
